STATISTIC,Statistic Label,TLIST(M1),Year,Month,C02076V02508,Age Group,Sex,UNIT,VALUE
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,310,15 - 24 years,Male,%,36
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,310,15 - 24 years,Female,%,22.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,316,15 - 74 years,Both sexes,%,15.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,316,15 - 74 years,Male,%,17.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,316,15 - 74 years,Female,%,13
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,4350,25 - 74 years,Both sexes,%,13.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,4350,25 - 74 years,Male,%,15.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201109,2011,September,4350,25 - 74 years,Female,%,11.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,310,15 - 24 years,Both sexes,%,30.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,310,15 - 24 years,Male,%,36.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,310,15 - 24 years,Female,%,23.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,316,15 - 74 years,Both sexes,%,15.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,316,15 - 74 years,Male,%,18
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,316,15 - 74 years,Female,%,12.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,4350,25 - 74 years,Both sexes,%,13.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,4350,25 - 74 years,Male,%,15.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201110,2011,October,4350,25 - 74 years,Female,%,11.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,310,15 - 24 years,Both sexes,%,30.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,310,15 - 24 years,Male,%,36.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,310,15 - 24 years,Female,%,24
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,316,15 - 74 years,Both sexes,%,15.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,316,15 - 74 years,Male,%,18.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,316,15 - 74 years,Female,%,13
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,4350,25 - 74 years,Both sexes,%,13.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,4350,25 - 74 years,Male,%,15.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201111,2011,November,4350,25 - 74 years,Female,%,11.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,310,15 - 24 years,Both sexes,%,31.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,310,15 - 24 years,Male,%,37.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,310,15 - 24 years,Female,%,24.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,316,15 - 74 years,Both sexes,%,16.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,316,15 - 74 years,Male,%,18.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,316,15 - 74 years,Female,%,13.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,4350,25 - 74 years,Both sexes,%,13.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,4350,25 - 74 years,Male,%,15.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201112,2011,December,4350,25 - 74 years,Female,%,11.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,310,15 - 24 years,Both sexes,%,30.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,310,15 - 24 years,Male,%,37.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,310,15 - 24 years,Female,%,23.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,316,15 - 74 years,Both sexes,%,15.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,316,15 - 74 years,Male,%,17.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,316,15 - 74 years,Female,%,12.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,4350,25 - 74 years,Both sexes,%,13.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,4350,25 - 74 years,Male,%,15.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201201,2012,January,4350,25 - 74 years,Female,%,11.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,310,15 - 24 years,Both sexes,%,31.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,310,15 - 24 years,Male,%,39.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,310,15 - 24 years,Female,%,24.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,316,15 - 74 years,Both sexes,%,16.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,316,15 - 74 years,Male,%,18.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,316,15 - 74 years,Female,%,13.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,4350,25 - 74 years,Both sexes,%,13.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,4350,25 - 74 years,Male,%,15.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201202,2012,February,4350,25 - 74 years,Female,%,11.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,310,15 - 24 years,Both sexes,%,32.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,310,15 - 24 years,Male,%,39.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,310,15 - 24 years,Female,%,24.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,316,15 - 74 years,Both sexes,%,16.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,316,15 - 74 years,Male,%,18.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,316,15 - 74 years,Female,%,13.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,4350,25 - 74 years,Both sexes,%,13.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,4350,25 - 74 years,Male,%,15.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201203,2012,March,4350,25 - 74 years,Female,%,11.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,310,15 - 24 years,Both sexes,%,31.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,310,15 - 24 years,Male,%,39
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,310,15 - 24 years,Female,%,23.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,316,15 - 74 years,Both sexes,%,15.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,316,15 - 74 years,Male,%,18.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,316,15 - 74 years,Female,%,12.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,4350,25 - 74 years,Both sexes,%,13.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,4350,25 - 74 years,Male,%,15.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201204,2012,April,4350,25 - 74 years,Female,%,11
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,310,15 - 24 years,Both sexes,%,31.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,310,15 - 24 years,Male,%,38.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,310,15 - 24 years,Female,%,23.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,316,15 - 74 years,Both sexes,%,15.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,316,15 - 74 years,Male,%,17.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,316,15 - 74 years,Female,%,12.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,4350,25 - 74 years,Both sexes,%,13.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,4350,25 - 74 years,Male,%,15
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201205,2012,May,4350,25 - 74 years,Female,%,10.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,310,15 - 24 years,Both sexes,%,31.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,310,15 - 24 years,Male,%,38.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,310,15 - 24 years,Female,%,23.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,316,15 - 74 years,Both sexes,%,15.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,316,15 - 74 years,Male,%,17.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,316,15 - 74 years,Female,%,12.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,4350,25 - 74 years,Both sexes,%,13.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,4350,25 - 74 years,Male,%,15
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201206,2012,June,4350,25 - 74 years,Female,%,10.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,310,15 - 24 years,Both sexes,%,31.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,310,15 - 24 years,Male,%,37.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,310,15 - 24 years,Female,%,24.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,316,15 - 74 years,Both sexes,%,15.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,316,15 - 74 years,Male,%,17.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,316,15 - 74 years,Female,%,12.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,4350,25 - 74 years,Both sexes,%,13.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,4350,25 - 74 years,Male,%,15.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201207,2012,July,4350,25 - 74 years,Female,%,10.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,310,15 - 24 years,Both sexes,%,31
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,310,15 - 24 years,Male,%,37
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,310,15 - 24 years,Female,%,24.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,316,15 - 74 years,Both sexes,%,15.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,316,15 - 74 years,Male,%,17.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,316,15 - 74 years,Female,%,12.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,4350,25 - 74 years,Both sexes,%,13.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,4350,25 - 74 years,Male,%,15.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201208,2012,August,4350,25 - 74 years,Female,%,11
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,310,15 - 24 years,Both sexes,%,30.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,310,15 - 24 years,Male,%,36.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,310,15 - 24 years,Female,%,23.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,316,15 - 74 years,Both sexes,%,15.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,316,15 - 74 years,Male,%,17.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,316,15 - 74 years,Female,%,12.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,4350,25 - 74 years,Both sexes,%,13.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,4350,25 - 74 years,Male,%,15
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201209,2012,September,4350,25 - 74 years,Female,%,11
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,310,15 - 24 years,Both sexes,%,29.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,310,15 - 24 years,Male,%,36.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,310,15 - 24 years,Female,%,22.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,316,15 - 74 years,Both sexes,%,15.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,316,15 - 74 years,Male,%,17.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,316,15 - 74 years,Female,%,12.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,4350,25 - 74 years,Both sexes,%,13.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,4350,25 - 74 years,Male,%,14.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201210,2012,October,4350,25 - 74 years,Female,%,10.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,310,15 - 24 years,Both sexes,%,29.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,310,15 - 24 years,Male,%,35.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,310,15 - 24 years,Female,%,22.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,316,15 - 74 years,Both sexes,%,15
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,316,15 - 74 years,Male,%,17.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,316,15 - 74 years,Female,%,12.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,4350,25 - 74 years,Both sexes,%,13
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,4350,25 - 74 years,Male,%,14.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201211,2012,November,4350,25 - 74 years,Female,%,11
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,310,15 - 24 years,Both sexes,%,28.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,310,15 - 24 years,Male,%,34.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,310,15 - 24 years,Female,%,22.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,316,15 - 74 years,Both sexes,%,14.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,316,15 - 74 years,Male,%,16.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,316,15 - 74 years,Female,%,12.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,4350,25 - 74 years,Both sexes,%,12.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,4350,25 - 74 years,Male,%,14.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201212,2012,December,4350,25 - 74 years,Female,%,11
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,310,15 - 24 years,Both sexes,%,28.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,310,15 - 24 years,Male,%,32.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,310,15 - 24 years,Female,%,23.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,316,15 - 74 years,Both sexes,%,14.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,316,15 - 74 years,Male,%,16.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,316,15 - 74 years,Female,%,12.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,4350,25 - 74 years,Both sexes,%,12.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,4350,25 - 74 years,Male,%,13.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201301,2013,January,4350,25 - 74 years,Female,%,11.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,310,15 - 24 years,Both sexes,%,28.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,310,15 - 24 years,Male,%,32.3
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,310,15 - 24 years,Female,%,23.8
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,316,15 - 74 years,Both sexes,%,14.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,316,15 - 74 years,Male,%,15.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,316,15 - 74 years,Female,%,13
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,4350,25 - 74 years,Both sexes,%,12.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,4350,25 - 74 years,Male,%,13.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201302,2013,February,4350,25 - 74 years,Female,%,11.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,310,15 - 24 years,Both sexes,%,27.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,310,15 - 24 years,Male,%,31.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,310,15 - 24 years,Female,%,23.7
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,316,15 - 74 years,Both sexes,%,14.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,316,15 - 74 years,Male,%,15.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,316,15 - 74 years,Female,%,13.1
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,4350,25 - 74 years,Both sexes,%,12.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,4350,25 - 74 years,Male,%,13.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201303,2013,March,4350,25 - 74 years,Female,%,11.4
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,310,15 - 24 years,Both sexes,%,27.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,310,15 - 24 years,Male,%,31.9
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,310,15 - 24 years,Female,%,23.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,316,15 - 74 years,Both sexes,%,14.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,316,15 - 74 years,Male,%,15.6
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,316,15 - 74 years,Female,%,13.2
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,4350,25 - 74 years,Both sexes,%,12.5
MUM01C02,Seasonally Adjusted Monthly Unemployment Rate,201304,2013,April,4350,25 - 74 years,Male,%,13.4
